a_w,T_10,T_15,T_20,T_25,T_30,T_35,T_40,T_45,T_50,T_55,T_60,T_65,T_70
0.256,13.2067011405818,12.0977175995144,11.1178584992063,10.2488707120402,9.4754826194265,8.78485767423274,8.16615815723496,7.61019501803021,7.10914535360137,6.656323324472,6.24599351358428,5.87321816698318,5.5337316145849
0.258,13.2500459783764,12.1385903033875,11.1564978593422,10.2854866744326,9.51026041791057,8.8179612871837,8.19773321187736,7.6403712407887,7.13803864569615,6.68403752680075,6.2726219129146,5.89884478590684,5.55843232002311
0.26,13.2935504792897,12.1796213776667,11.1952943587937,10.3222586144321,9.54519310701989,8.85121878199414,8.22946121989837,7.67069956971627,7.16708327818923,6.71190238474928,6.29940036317829,5.92462092994053,5.58328210215046
0.262,13.3372178817935,12.2208139673893,11.2342510616543,10.3591895262587,9.58028362096073,8.88463304167997,8.26134502105758,7.70118280848432,7.19628202517033,6.73992064875936,6.32633159660558,5.95054931810674,5.60828367140846
0.264,13.3810514075979,12.2621712044907,11.2733710223045,10.3962823975785,9.61553489034795,8.918206948462,8.29338745697501,7.73182376516156,7.22563766756434,6.76809507846369,6.35341835690642,5.97663268314296,5.63343975414727
0.266,13.4250542633251,12.3036962093936,11.3126572869295,10.4335402109595,9.65094984360994,8.95194338512855,8.32559137245936,7.76262525351547,7.2551529944126,6.79642844395342,6.38066340053023,6.00287377275908,5.65875309388613
0.268,13.4692296421304,12.3453920925498,11.3521128949933,10.4709659452894,9.68653140835906,8.98584523636714,8.35795961680895,7.79359009428952,7.28483080413323,6.82492352702773,6.40806949791044,6.02927535088266,5.68422645256451
0.27,13.5135807252744,12.3872619559379,11.391740880673,10.5085625771576,9.72228251272977,9.0199153900676,8.39049504508728,7.82472111645829,7.31467390576224,6.85358312242709,6.43563943469577,6.05584019889349,5.70986261178538
0.272,13.5581106836478,12.4293088945183,11.4315442742558,10.5463330822024,9.75820608668668,9.05415673859832,8.42320051937505,7.85602115846216,7.34468512017728,6.88241003905208,6.46337601296976,6.08257111684937,5.7356643740523
0.274,13.6028226792526,12.4715359976492,11.4715261034999,10.5842804364277,9.79430506330441,9.08857218005784,8.45607891000066,7.88749306942338,7.37486728130569,6.91140710116929,6.49128205246016,6.10947092470437,5.76163456400185
0.276,13.6477198666426,12.5139463504654,11.5116893949626,10.6224076174895,9.83058238002138,9.12316461950339,8.48913309675072,7.91913971034527,7.40522323731842,6.94057714960591,6.51936039173979,6.13654246352133,5.78777602963298
0.278,13.692805394323,12.5565430352217,11.5520371752972,10.6607176059547,9.86704097986913,9.15793697015827,8.52236597006241,7.95096395529597,7.43575585181146,6.96992304293457,6.54761388942032,6.16378859667998,5.81409164353465
0.28,13.7380824061152,12.5993291326037,11.5925724725202,10.6992133865345,9.90368381267915,9.1928921545997,8.55578043219921,7.98296869257852,7.46646800497622,6.99944765864981,6.57604542534045,6.19121221108211,5.84058430411329
0.282,13.783554042485,12.6423077230081,11.6332983172516,10.7378979492932,9.94051383626875,9.22803310592872,8.58937939841156,8.01515682588859,7.49736259476033,7.0291538943377,6.60465790174979,6.21881621835517,5.86725693682138
0.284,13.8292234418396,12.6854818877929,11.6742177439296,10.7767742908353,9.97753401760766,9.2633627689237,8.62316579808395,8.04753127546139,7.52844253802032,7.05904466883998,6.63345424448998,6.2466035560558,5.89411249538866
0.286,13.8750937417933,12.7288547105016,11.7153337920016,10.815845415471,10.0147473339668,9.29888410117897,8.65714257586987,8.08009497920907,7.55971077166743,7.08912292341394,6.66243740417425,6.27457718887437,5.92115396305714
0.288,13.9211680804037,12.7724292780615,11.7566495070922,10.8551143363639,10.052156774051,9.33460007422991,8.69131269281589,8.11285089385005,7.59117025380793,7.11939162288948,6.69161035736674,6.30274010984217,5.94838435382148
0.29,13.967449597382,12.8162086819576,11.7981679421515,10.8945840766592,10.0897653391165,9.37051367466591,8.72567912747634,8.14580199603142,7.62282396487923,7.14985375682459,6.72097610776293,6.33109534154223,5.97580671367575
0.292,14.0139414352767,12.8601960193856,11.8398921585835,10.9342576705972,10.1275760440749,9.40662790523254,8.76024487701982,8.17895128344582,7.65467490878301,7.18051234066043,6.75053768737228,6.35964593732518,6.00342412186815
0.294,14.060646740634,12.9043943943828,11.8818252273576,10.974138164611,10.1655919185856,9.44294578592412,8.79501295832867,8.21230177594398,7.68672611401655,7.21137041687723,6.78029815770447,6.38839498253143,6.03123969216478
0.296,14.1075686651362,12.9488069189408,11.9239702301023,11.0142286184108,10.2038160081366,9.47947035506799,8.82998640909278,8.24585651664398,7.71898063480347,7.24243105615232,6.81026061096035,6.41734559572084,6.05925657412381
0.298,14.1547103667181,12.9934367140994,11.9663302601855,11.054532106056,10.2422513751157,9.51620467040165,8.86516828889876,8.27961857303858,7.75144155222506,7.27369735852123,6.84042817122872,6.44650092991101,6.08747795438129
0.3,14.2020750106651,13.0382869110248,12.0089084237797,11.0950517170158,10.2809010998731,9.55315181014384,8.90056168031568,8.31359103810162,7.78411197535326,7.30517245454324,6.87080399569033,6.47586417382567,6.11590705794986
0.302,14.2496657706929,13.0833606520721,12.0517078409156,11.1357905572202,10.3197682817773,9.59031487406081,8.93616968997842,8.34777703139455,7.81699504238647,7.33685950647233,6.90139127582995,6.50543855315401,6.14454714953162
0.304,14.2974858300095,13.1286610918333,12.0947316465231,11.1767517501022,10.3588560402633,9.62769698452876,8.97199544966979,8.38217970017434,7.8500939217892,7.36876170943478,6.93219323865803,6.53522733182249,6.17340153484645
0.306,14.3455383823631,13.1741913981732,12.1379829914632,11.2179384376316,10.3981675158772,9.6653012875935,9.00804211740236,8.41680222050364,7.88341181343677,7.40088229261436,6.96321314794266,6.56523381328006,6.2024735619769
0.308,14.393826633074,13.2199547532532,12.1814650435503,11.2593537813429,10.4377058713152,9.70313095402842,9.04431287850114,8.45164779836436,7.91695194976592,7.43322452044644,6.99445430545342,6.59546134179815,6.23176662273115
0.31,14.4423538000545,13.2659543545439,12.2251809885656,11.301000963357,10.4774742924598,9.74118918039177,9.08081094668803,8.48671967077561,7.95071759693258,7.46579169382178,7.02592005221786,6.62591330378652,6.26128415402503
0.312,14.4911231148158,13.3121934158292,12.2691340312646,11.3428831873986,10.5174759894147,9.7794791900841,9.11753956516906,8.52202110691703,7.98471205597768,7.49858715130147,7.05761376979199,6.65659312912624,6.29102963928463
0.314,14.5401378234641,13.3586751682004,12.3133273963777,11.3850036798095,10.557714197537,9.81800423440705,9.1545020077254,8.55755540925854,8.01893866400218,7.53161427034368,7.08953888154585,6.68750429252097,6.32100660987059
0.316,14.5894011876866,13.4054028610441,12.3577643296056,11.4273656905594,10.5981921784698,9.85676759362418,9.1917015798091,8.59332591469745,8.05340079535211,7.56487646854367,7.12169885396519,6.71865031486772,6.35121864652555
0.318,14.6389164857282,13.4523797630222,12.4024480986107,11.4699724942548,10.6389132211755,9.89577257802497,9.22914161964446,8.62933599570394,8.08810186281496,7.59837720488787,7.1540971979706,6.75003476464844,6.38166938084589
0.32,14.6886870133602,13.4996091630468,12.4473819940048,11.512827391147,10.6798806429707,9.93502252899278,9.26682549933606,8.66558906147581,8.12304531882815,7.63211998102317,7.18673747025506,6.78166125934344,6.41236249677932
0.322,14.7387160848413,13.5470943712501,12.4925693303349,11.5559337081397,10.7210977905624,9.97452082007767,9.30475662598424,8.70208855910356,8.15823465670069,7.66610834254262,7.2196232746411,6.81353346686818,6.44330173214939
0.324,14.7890070338732,13.5948387199503,12.5380134470669,11.5992947997978,10.762568041089,10.0142708580751,9.34293844280909,8.73883797474675,8.19367341184917,7.70034588028847,7.25275826345888,6.84565510703445,6.47449088020865
0.326,14.8395632145495,13.642845564614,12.5837177095682,11.6429140493576,10.8042948031641,10.0542760841113,9.38137443028374,8.77584083482247,8.22936516304888,7.73483623167368,7.28614613894616,6.87802995303734,6.50593379122152
0.328,14.8903880023006,13.6911182848171,12.6296855100913,11.6867948697393,10.8462815179261,10.0945399747359,9.42006810727796,8.81310070720705,8.26531353370125,7.76958308202306,7.31979065467147,6.9106618329693,6.53763437407862
0.33,14.9414847948347,13.7396602852033,12.6759202687574,11.7309407045631,10.8885316600928,10.1350660430234,9.45902303221289,8.85062120245186,8.30152219311854,7.8045901659351,7.35369561698171,6.94355463136261,6.5695965979437
0.332,14.9928570130757,13.7884749964421,12.7224254345417,11.7753550291693,10.9310487390235,10.1758578396832,9.49824280422786,8.88840597501424,8.33799485782693,7.83986126866562,7.38786488647532,6.97671229076155,6.60182449393499
0.334,15.0445081020985,13.8375658761874,12.7692044862619,11.8200413516427,10.9738362997874,10.2169189541809,9.53773106436024,8.92645872450441,8.37473529288891,7.87540022753439,7.42230237950237,7.01013881332576,6.63432215684222
0.336,15.0964415320634,13.8869364100357,12.8162609335684,11.8650032138433,11.0168979242415,10.2582530158693,9.57749149673904,8.96478319694948,8.41174731324609,7.91121093335584,7.45701206969274,7.04383826246609,6.66709374688108
0.338,15.1486607991487,13.9365901124872,12.86359831794,11.9102441924432,11.0602372321162,10.2998636951316,9.61752782979345,9.00338318607544,8.44903478508359,7.94729733189513,7.49199798951377,7.07781476451445,6.70014349148661
0.34,15.2011694264843,13.9865305279081,12.9112202136831,11.9557678999705,11.1038578821116,10.3417547045381,9.65784383747701,9.04226253460817,8.48660162721693,7.98366342535059,7.52726423185865,7.11207251042912,6.73347568714719
0.342,15.2539709650853,14.0367612314961,12.9591302289366,12.0015779858612,11.1477635730043,10.3839298000151,9.6984433405084,9.08142513559439,8.52445181250262,8.02031327386397,7.56281495166689,7.14661575753698,6.76709470128085
0.344,15.3070689947869,14.08728583025,13.0073320066833,12.0476781375198,11.1919580447654,10.426392782029,9.73933020762985,9.12087493374373,8.56258936927356,8.05725099705954,7.59865436757834,7.18144883131424,6.80100497415564
0.346,15.3604671251816,14.1381079639431,13.0558292257674,12.0940720813894,11.2364450796906,10.4691474967853,9.78050835688393,9.16061592679273,8.60101838280031,8.09448077561342,7.63478676362204,7.21657612720731,6.83521102085577
0.348,15.4141689965587,14.1892313061017,13.1046256019201,12.1407635840317,11.2812285035441,10.5121978374442,9.82198175690991,9.20065216689198,8.63974299677952,8.1320068528544,7.6712164909414,7.25200211249533,6.86971743329553
0.35,15.4681782808474,14.2406595649898,13.1537248887935,12.1877564532187,11.3263121867152,10.5555477453523,9.86375442826039,9.24098776201741,8.67876741485052,8.16983353639747,7.70794796955729,7.28773132819611,6.90452888228266
0.352,15.522498682564,14.2923964845996,13.2031308790027,12.2350545390349,11.3717000453905,10.599201211293,9.90583044473936,9.28162687740671,8.71809590214146,8.20796519981165,7.74498569017036,7.32376839101718,6.93965011963334
0.354,15.5771339397628,14.3444458456493,13.2528474051784,12.2826617349929,11.4173960427411,10.643162276755,9.94821393476257,9.32257373702215,8.75773278684603,8.24640628432317,7.78233421600435,7.36011799535374,6.97508598034073
0.356,15.6320878249938,14.3968114665889,13.3028783410294,12.3305819791618,11.463404190126,10.687435035221,9.99090908274126,9.36383262504076,8.79768246183217,8.28516130055572,7.81999818469185,7.3967849153353,7.01084138479908
0.358,15.6873641462646,14.4494972046135,13.3532276024164,12.3788192553097,11.5097285483131,10.7320236334766,10.0339201304902,9.40540788737306,8.83794938628402,8.32423483030904,7.85798231020427,7.43377400692294,7.04692134108571
0.36,15.7429667480104,14.502506956687,13.4038991484372,12.4273775940608,11.5563732287174,10.7769322729406,10.0772513786613,9.44730393321152,8.87853808737828,8.36363152837736,7.89629138482761,7.47109021005911,7.08333094730298
0.362,15.7988995120695,14.555844660574,13.4548969825247,12.4762610740679,11.6033423946587,10.8221652110179,10.1209071882032,9.48952523660996,8.91945316199657,8.40335612440929,7.93493028118588,7.50873855087196,7.12007539398257
0.364,15.8551663586681,14.6095142958832,13.506225153558,12.5254738232014,11.6506402626383,10.8677267624761,10.1648919818489,9.53207633809493,8.96069927847493,8.44341342481071,7.97390395431393,7.54672414393633,7.1571599665545
0.366,15.9117712474122,14.6635198851214,13.5578877569874,12.5750200197551,11.6982711036369,10.9136213008455,10.2092102456318,9.57496184631063,9.00228117839203,8.4838083146922,8.01321744378155,7.5850521945934,7.19459004788334
0.368,15.9687181782892,14.7178654947587,13.6098889359736,12.6249038936702,11.7462392444333,10.9598532598456,10.2538665304312,9.61818643969828,9.04420367839752,8.52454575986278,8.0528758758707,7.62372800133148,7.23237112087407
0.37,16.026011192679,14.7725552363069,13.6622328825432,12.6751297277774,11.7945490689455,11.0064271348367,10.2988654535491,9.66175486821149,9.08647167208187,8.56563080887169,8.09288446580804,7.6627569582299,7.2705087711505
0.372,16.0836543743747,14.8275932674106,13.7149238387591,12.7257018590584,11.8432050195951,11.0533474843003,10.3442117003188,9.70567195506892,9.12909013188952,8.60706859509981,8.13324852005454,7.70214455746861,7.30900868980863
0.374,16.1416518506152,14.882983792951,13.7679660979082,12.7766246799288,11.8922115986959,11.1006189313463,10.3899100257464,9.74994259854551,9.17206411107658,8.64886433890276,8.17397343865451,7.74189639190591,7.34787667624814
0.376,16.2000077931279,14.9387310661657,13.8213640057072,12.8279026395403,11.9415733698674,11.1482461652509,10.4359652561876,9.7945717738038,9.21539874571503,8.69102334980744,8.21506471764614,7.78201815772671,7.3871186410848
0.378,16.2587264191846,14.9948393897823,13.8751219615255,12.8795402451065,11.991294959474,11.1962339430248,10.4823822910592,9.83956453476672,9.25909925674484,8.733551028764,8.25652795153578,7.82251565716413,7.42674060914685
0.38,16.3178119926693,15.0513131171678,13.9292444196283,12.9315420632502,12.0413810580919,11.2445870910126,10.5291661045884,9.88492601603337,9.3031709520759,8.77645287045521,8.2983688358384,7.86339480129707,7.46674872255865
0.382,16.3772688251596,15.108156653495,13.9837358904385,12.9839127213753,12.0918364220036,11.2933105065255,10.5763217476001,9.93066143483931,9.34761922874143,8.81973446566534,8.34059316968654,7.90466161292661,7.50714924391482
0.384,16.437101277022,15.1653744569254,14.0386009418202,13.0366569090627,12.1426658747208,11.342409159508,10.6238543493435,9.97677609306296,9.3924495751049,8.86340150371072,8.38320685851038,7.94632222953423,7.54794855954838
0.386,16.4973137585216,15.2229710398099,14.0938442003829,13.0897793794918,12.1938743085388,11.3918880942398,10.6717691193608,10.0232753792797,9.43766757312203,8.90745977493412,8.42621591679144,7.98838290632471,7.58915318289641
0.388,16.5579107309469,15.2809509699084,14.1494703528079,13.1432849508887,12.2454666861204,11.4417524310737,10.7200713493972,10.0701647708654,9.4832789006602,8.95191517326538,8.4696264708926,8.03085001935724,7.63076975796703
0.39,16.6188967077509,15.3393188716283,14.2054841471985,13.1971785080014,12.2974480421133,11.492007368212,10.7687664153557,10.1174498361511,9.52928933387704,8.99677369885045,8.51344476196739,8.07373006876759,7.6728050629115
0.392,16.6802762557081,15.3980794272829,14.2618903944531,13.2514650036031,12.3498234847999,11.5426581835214,10.8178597792971,10.1651362366305,9.57570474966037,9.04204146075161,8.55767714895119,8.11702968208516,7.71526601370554
0.394,16.7420539960886,15.4572373783709,14.3186939696636,13.3061494600256,12.4025981977824,11.5937102363882,10.8673569914873,10.2132297292222,9.62253112813172,9.08772467972114,8.60233011163764,8.16075561764813,7.75815966794401
0.396,16.8042346058509,15.5167975268769,14.3758998135397,13.3612369707223,12.4557774417024,11.6451689696158,10.9172636924931,10.2617361685888,9.66977455521559,9.13382969105124,8.64741025384311,8.20491476812075,7.80149322875337
0.398,16.8668228188521,15.5767647365943,14.4335129338587,13.4167327018626,12.5093665559991,11.6970399113646,10.9675856153284,10.3106615095145,9.71744122527676,9.18036294750288,8.69292430666272,8.24951416411624,7.84527404882647
0.4,16.9298234270774,15.6371439344717,14.4915384069436,13.4726418939591,12.5633709607036,11.7493286771376,11.0183285876524,10.3600118093433,9.76553744382812,9.2273310223165,8.73887913182115,8.29456097792962,7.88950963458442
0.402,16.9932412818907,15.6979401119822,14.5499813791697,13.528969863528,12.6177961582743,11.8020409718104,11.069498534022,10.4097932304799,9.8140696303115,9.27474061230739,8.78528172512167,8.34006252738446,7.93420765047046
0.404,17.0570812953037,15.7591583265181,14.6088470684992,13.5857220047844,12.6726477354721,11.8551825917109,11.1211014781996,10.4600120429555,9.863044320954,9.32259854104891,8.83213921999728,8.38602627979791,7.979375923381
0.406,17.1213484412683,15.8208037028112,14.668140766048,13.6429037913728,12.7279313652773,11.908759426747,11.1731435455184,10.5106746270612,9.91246817170254,9.37091176214673,8.8794588911675,8.43245985606861,8.02502244723928
0.408,17.1860477569897,15.8828814343783,14.727867837682,13.700520778135,12.7836528088512,11.962777462585,11.2256309653077,10.5617874760503,9.96234796123942,9.41968736260729,8.92724815840482,8.47937103489201,8.07115538771717
0.41,17.2511843442627,15.9453967849958,14.7880337256466,13.7585786029162,12.8398179175414,12.0172427828818,11.2785700733787,10.6133571989127,10.0126905940817,9.46893256630399,8.97551459041501,8.52676775710823,8.11778308711107
0.412,17.3167633708319,16.0083550902003,14.8486439502297,13.8170829884102,12.8964326349339,12.0721615715705,11.3319673145758,10.6653905232239,10.0635031037676,9.51865473754475,9.02426590883545,8.57465813018733,8.16491406937791
0.414,17.3827900717756,16.07176175882,14.9097041114585,13.8760397440451,12.953502998953,12.127540115202,11.3858292453913,10.7178942980706,10.1147926561323,9.56886138474435,9.07350999235587,8.62305043285752,8.21255704533776
0.416,17.4492697509152,16.135622274535,14.9712198908325,13.9354547679119,13.0110351440104,12.1833848053459,11.4401625366504,10.770875497056,10.1665665526776,9.61956016420583,9.12325488096631,8.67195311988173,8.26072091804971
0.418,17.5162077822503,16.199942197469,15.0331970530924,13.9953340487349,13.0690353032059,12.2397021410496,11.4949739762648,10.8243412213881,10.2188322340373,9.6707588840145,9.17350878033687,8.72137482698835,8.30941478836788
0.42,17.583609611421,16.2647271658126,15.0956414480275,14.0556836678882,13.1275098105798,12.2964987313608,11.55027047206,10.878298703052,10.2715972835433,9.72246550804911,9.22428006633453,8.77132437596227,8.35864796068501
0.422,17.6514807571971,16.3299828974795,15.1585590123221,14.1165098014575,13.1864651034209,12.353781297913,11.6060590546775,10.9327553080718,10.3248694308942,9.7746881601142,9.27557728968202,8.82181077990246,8.40842994887115
0.424,17.7198268129965,16.3957151917972,15.2219557714413,14.17781872235,13.2459077246294,12.4115566775779,11.6623468805547,10.9877185398631,10.378656555932,9.82743512819835,9.32740918076431,8.87284324865262,8.45877048241547
0.426,17.7886534484323,16.4619299312316,15.2858378415595,14.2396168024528,13.3058443251388,12.4698318251858,11.7191412349852,11.0431960426801,10.4329666925295,9.88071486886296,9.37978465458843,8.92443119441197,8.50967951277946
0.428,17.8579664108906,16.528633083149,15.3502114315312,14.3019105148429,13.366281666397,12.5286138163159,11.7764495352624,11.0991956051609,10.4878080325929,9.93453601176633,9.43271281590246,8.97658423753314,8.56116721997039
0.43,17.9277715271396,16.595830701614,15.4150828449052,14.3647064360482,13.4272266229095,12.5879098501609,11.834279333909,11.1557251639735,10.5431889301837,9.98890736432833,9.48620296447995,9.02931221251486,8.61324401934397
0.432,17.9980747049702,16.6635289292266,15.4804584819859,14.4280112483641,13.4886861848464,12.647727252466,11.8926383219954,11.2127928075674,10.5991179057641,10.0438379165408,9.54026460057609,9.08262517419715,8.66592056864596
0.434,18.0688819348705,16.7317339989983,15.5463448419402,14.4918317422239,13.5506674607154,12.7080734785459,11.9515343325503,11.2704067800335,10.6556036505713,10.0993368459293,9.59490743056254,9.13653340416734,8.71920777530256
0.436,18.1401992917339,16.8004522362694,15.6127485249531,14.5561748186284,13.6131776801021,12.7689561163827,12.0109753440661,11.3285754850766,10.7126550311238,10.1554135226718,9.65014137274784,9.19104741738548,8.7731168039703
0.438,18.2120329366025,16.8696900606677,15.6796762344339,14.6210474916334,13.6762241964818,12.8303828898067,12.0709694841033,11.3873074901042,10.7702810938663,10.2120775148806,9.70597656339067,9.24617796903796,8.82765908435613
0.44,18.284389118447,16.9394539881107,15.7471347792732,14.6864568908991,13.7398144901028,12.8923616617632,12.1315250329967,11.4466115304362,10.8284910699571,10.2693385940536,9.76242336291385,9.30193606162905,8.88284631931953
0.442,18.3572741759834,17.0097506328524,15.8151310761526,14.7524102643025,13.8039561709452,12.9549004376685,12.1926504276664,11.5064965136399,10.8872943802037,10.3272067407012,9.81949236232682,9.35833295231986,8.93869049326854
0.444,18.4306945395284,17.080586709576,15.8836721519102,14.8189149806144,13.8686569817565,13.0180073688572,12.2543542655391,11.5669715239938,10.9467006401533,10.385692150156,9.87719438986523,9.41538016052527,8.99520388086238
0.446,18.5046567328944,17.1519690355333,15.9527651459618,14.8859785322443,13.9339248011681,13.0816907561258,12.3166453085814,11.6280458270869,11.0067196653411,10.4448052385724,9.93554051785615,9.47308947577947,9.0523990560341
0.448,18.579167375325,17.223904532734,16.0224173127798,14.9536085380539,13.9997676468934,13.1459590533726,12.3795324874504,11.6897288745559,11.0673614767059,10.5045566491233,9.99454206981828,9.53147296588145,9.11028890134699
0.45,18.6542331834729,17.2964002301841,16.0926360244335,15.021812746243,14.0661936790117,13.2108208713413,12.4430249057656,11.7520303089672,11.1286363061769,10.5649572584017,10.0542106278066,9.59054298533234,9.1688866176997
0.452,18.7298609734204,17.3694632661761,16.1634287731893,15.0905990373082,14.1332112033398,13.2762849814685,12.5071318445057,11.8149599688492,11.1905546024385,10.6260181830352,10.1145580400114,9.65031218407686,9.22820573439506
0.454,18.8060576627444,17.4431008906335,16.2348031741768,15.1599754270786,14.2008286748953,13.3423603198401,12.5718627665358,11.8785278938781,11.2531270368819,10.6877507865229,10.1755964286227,9.71079351656211,9.28826011958918
0.456,18.8828302726282,17.517320467509,16.3067669681184,15.2299500698301,14.2690547014536,13.4090559912603,12.6372273212685,11.9427443302259,11.3163645097471,10.7501666863011,10.2373381979698,9.77200025112704,9.34906399113746
0.458,18.9601859300187,17.5921294772398,16.3793280241289,15.3005312614803,14.3378980472017,13.4763812734372,12.7032353494649,12.0076197360748,11.3802781564666,10.8132777610504,10.2997960429494,9.83394597973732,9.41063192785556
0.46,19.0381318698338,17.6675355192614,16.452494342583,15.371727442868,14.4073676364931,13.5443456212881,12.7698968881792,12.0731647873043,11.4448793542158,10.8770961582503,10.3629829577524,9.8966446280802,9.47297888121402
0.462,19.1166754372186,17.7435463145807,16.5262740580568,15.4435472031185,14.4774725577067,13.6129586713704,12.837222175854,12.1393903833584,11.5101797286789,10.9416343019949,10.4269122449028,9.96011046603554,9.53612018748624
0.464,19.1958240898537,17.8201697084122,16.6006754423419,15.5159992830994,14.548222067212,13.6822302464407,12.9052216575689,12.2063076532987,11.5761911610399,11.0069049010769,10.4915975246226,10.0243581185392,9.60007158037071
0.466,19.2755854003161,17.8974136728765,16.6757069075378,15.5890925789671,14.6196255934466,13.7521703601475,12.9739059904517,12.2739279620515,11.6429257952059,11.072920957354,10.5570527445356,10.0894025768565,9.66484920410915
0.468,19.3559670584947,17.9752863097659,16.7513770092225,15.6628361458103,14.6916927411076,13.8227892218628,13.0432860492543,12.3422629168549,11.7103960452726,11.1396957744072,10.6232921897245,10.1552592102839,9.73046962712376
0.47,19.4369768740625,18.0537958533769,16.827694449705,15.7372392013905,14.7644332954619,13.8940972416556,13.113372932103,12.411324373915,11.7786146032428,11.2072429665035,10.6903304931576,10.2219437782979,9.79694985619767
0.472,19.5186227790054,18.1329506734128,16.9046680813624,15.8123111299855,14.8378572267796,13.966105035415,13.1841779664262,12.4811244452784,11.8475944470052,11.275576467877,10.7581826465006,10.2894724431719,9.8643073512242
0.474,19.6009128302119,18.2127592779581,16.9823069100634,15.8880614863367,14.9119746948936,14.0388234301255,13.2557127150691,12.5516755059297,11.9173488485874,11.3447105423402,10.8268640113297,10.3578617830817,9.93256004055182
0.476,19.6838552121232,18.2932303165276,17.0606200986822,15.9644999997061,14.9867960538916,14.1122634693026,13.3279889826004,12.6229902011221,11.9878913826914,11.4146597932394,10.8963903307644,10.4271288057225,10.0017263369532
0.478,19.7674582394469,18.3743725831911,17.1396169707044,16.0416365780447,15.062331856943,14.186436418592,13.4010188218193,12.6950814539516,12.059235935525,11.4854391737709,10.9667777415385,10.4972909624601,10.0718251542482
0.48,19.8517303599356,18.4561950197783,17.2193070139287,16.1194813122771,15.1385928612671,14.2613537715404,13.4748145404694,12.767962473183,12.1313967139397,11.55706399767,11.0380427865285,10.5683661630424,10.1428759246123
0.482,19.9366801572323,18.5387067191631,17.2996998842677,16.1980444807061,15.2155900332466,14.3370272555427,13.5493887081686,12.8416467613382,12.2043882548893,11.6295499502923,11.1102024277597,10.6403727908961,10.2148986166044
0.484,20.0223163537852,18.6219169286339,17.3808054096503,16.2773365535408,15.2933345536919,14.4134688379728,13.6247541635619,12.9161481230572,12.2782254352208,11.7029131001017,11.1832740599121,10.7133297190361,10.287913753948
0.486,20.1086478138333,18.7058350533486,17.4626335940287,16.3573681975533,15.3718378232609,14.4906907325048,13.7009240217067,12.9914806737427,12.3529234818132,11.7771699105837,11.2572755243477,10.7872563266181,10.3619424351037
0.488,20.1956835464652,18.7904706598799,17.5451946214954,16.4381502808667,15.4511114680414,14.5687054056308,13.7779116816987,13.0676588485,12.4284979820768,11.8523372526028,11.332225123685,10.8621725161626,10.4370063536729
0.49,20.2834327087535,18.875833479852,17.628498860511,16.5196938778818,15.5311673452993,14.6475255833839,13.8557308345486,13.1446974113831,12.5049648948304,11.9284324172234,11.4081416369424,10.9380987314842,10.5131278196725
0.492,20.3719046089671,18.9619334136725,17.7125568682489,16.6020102743435,15.6120175494012,14.7271642582728,13.9343954713185,13.2226114649607,12.58234056157,12.0054731290138,11.4850443352809,11.01505597636,10.5903297817258
0.494,20.461108709863,19.048780534362,17.797379395059,16.6851109725552,15.693674417916,14.8076346964365,14.0139198915288,13.3014164602142,12.6606417181482,12.0834775598566,11.5629529983705,11.0930658339721,10.668635850216
0.496,20.5510546320611,19.1363850914848,17.8829773890557,16.7690076967441,15.7761505379021,14.8889504450277,14.0943187118455,13.381128206782,12.7398855068797,12.1624643432864,11.6418879314113,11.1721504871625,10.7480703214506
0.498,20.6417521575044,19.224757515184,17.9693620008332,16.8537123985829,15.8594587523881,14.9711253398328,14.1756068750603,13.4617628835639,12.8200894890926,12.2424525893793,11.7218699828394,11.2523327395411,10.8286582028896
0.5,20.7332112330058,19.3139084203237,18.0565445883132,16.939237262875,15.9436121670521,15.0541735131379,14.2577996593732,13.5433370497011,12.9012716581446,12.3234619002198,11.8029205627506,11.3336360374878,10.9104252394916
0.502,20.8254419738867,19.4038486107431,18.1445367217289,17.0255947134063,16.0286241571088,15.1381094018508,14.340912687992,13.6258676559461,12.9834504529236,12.40551238597,11.8850616620761,11.4160844930942,10.9933979412375
0.504,20.9184546677075,19.4945890836239,18.2333501887501,17.112797418972,16.114508374411,15.2229477558873,14.4249619390587,13.7093720564416,13.0666447718558,12.4886246815709,11.9683158725452,11.4997029080916,11.0776036118926
0.506,21.012259778095,19.5861410339774,18.3229969997543,17.2008582995828,16.2012787547733,15.3087036468337,14.5099637559192,13.7938680209225,13.1508739874416,12.572819964102,12.0527064074747,11.584516798816,11.1630703790727
0.508,21.1068679486687,19.678515859253,18.4134893932484,17.2897905328574,16.288949525527,15.3953924768954,14.5959348577472,13.8793737473609,13.2361579613436,12.6581199708335,12.1382571234246,11.6705524222616,11.249827225685
0.51,21.2022900070688,19.7717251640728,18.5048398414467,17.3796075606089,16.3775352133138,15.483029988142,14.6828923505387,13.9659078750735,13.3225170600529,12.7445470180003,12.224992542762,11.7578368032804,11.3379040228161
0.512,21.2985369690906,19.8657807650971,18.5970610560099,17.4703230956302,16.4670506521289,15.5716322720629,14.7708537384918,14.053489498309,13.4099721711568,12.8321240203335,12.312937877179,11.8463977629857,11.4273315641466
0.514,21.395620042926,19.9606946960238,18.690165993951,17.5619511286872,16.5575109916202,15.6612157794425,14.8598369357877,14.1421381803385,13.4985447202375,12.9208745113857,12.4021190522114,11.9362639484234,11.5181416019757
