a_w,T_10,T_15,T_20,T_25,T_30,T_35,T_40,T_45,T_50,T_55,T_60,T_65,T_70
0.24,15.278065161606,15.2874467458831,15.2961600605918,15.304201013983,15.3115645102798,15.3182445976134,15.3242346086428,15.3295272939113,15.3341149479949,15.3379895285052,15.3411427680204,15.3435662790312,15.3452516520007
0.242,15.3161385300689,15.3257167305233,15.3346261422575,15.3428631568374,15.3504231524642,15.3573006413776,15.3634894098881,15.3689826511047,15.3737730904277,15.3778531038799,15.3812148293615,15.3838502709252,15.3857513961787
0.244,15.3543972980868,15.3641732005009,15.3732797169652,15.381713721293,15.3894710645742,15.3965467220659,15.4029349326573,15.4086293309893,15.4136230723101,15.417908950154,15.4214795069392,15.424327137588,15.4264441862899
0.246,15.392842940762,15.4028176583389,15.4121223156332,15.4207542677358,15.4287098376321,15.4359844626003,15.4425728331287,15.4484690244457,15.4536666207582,15.4581588322962,15.4619386052696,15.4649987248533,15.4673319113246
0.248,15.431476945005,15.4416516182388,15.4511554806876,15.4599863678451,15.4681410736935,15.4756154966288,15.4824047778491,15.4885034323147,15.493905472387,15.4986045242568,15.5025939372783,15.505866886334,15.5084164673639
0.25,15.4703008097987,15.4806766063625,15.4903807663625,15.4994116049144,15.5077663861905,15.515441468892,15.5224324441268,15.5287342658176,15.5343413737596,15.53924780945,15.5434473248157,15.5469334839742,15.5496997581699
0.252,15.5093160464614,15.5198941611114,15.5297997389979,15.5390315741685,15.54758740027,15.5554640355847,15.5626575204174,15.5691632469687,15.574976081829,15.5800904812258,15.584500599162,15.5882003885885,15.591183695762
0.254,15.5485241789087,15.5593058334046,15.5694139773347,15.578847883078,15.5876057531281,15.5956848647124,15.6030817067045,15.6097921089816,15.6158113643711,15.6211343433322,15.6257556015209,15.6296694803891,15.6328702009796
0.256,15.5879267439138,15.598913186955,15.6092250728079,15.6188621516702,15.6278230943415,15.6361056364434,15.6437067148746,15.6506225966689,15.6568490004112,15.6623812103702,15.6672141835043,15.671342649503,15.6747612040326
0.258,15.6275252913674,15.6387177985438,15.6492346298376,15.6590760128379,15.6682410861951,15.6767280434575,15.6845342690876,15.6916564668359,15.6980907806434,15.7038329082401,15.7088782076075,15.7132217964773,15.7168586450405
0.26,15.667321384537,15.6787212582949,15.6894442661186,15.6994911126463,15.7088614040068,15.7175537912906,15.725566106143,15.7328954886702,15.7395385078439,15.7454912745808,15.7507495476771,15.7553088327771,15.7591644745606
0.262,15.707316600326,15.7189251699476,15.7298556129092,15.7401091106378,15.7496857364507,15.7585845986769,15.7668039758424,15.7743414441258,15.781193997279,15.7873581592036,15.7928300893705,15.7976056812734,15.801680654107
0.264,15.7475125295322,15.7593311511294,15.7704703153181,15.7809316801355,15.7907157858777,15.7998221978875,15.8082496413483,15.8159961283033,15.8230590771085,15.829435424519,15.8351217306093,15.8401142767239,15.8444091566598
0.266,15.7879107771073,15.7999408336284,15.8112900325918,15.8219605085456,15.8319532686342,15.8412683350679,15.8499048795404,15.857861349827,15.8651355887838,15.8717249459588,15.877626382026,15.8828365662464,15.887351967167
0.268,15.8285129624157,15.8407558636656,15.8523164384004,15.8631972976585,15.8733999153799,15.8829247705726,15.8917714813691,15.8999389312179,15.9074253874427,15.9142286123935,15.9203459674056,15.9257745097856,15.9305110830381
0.27,15.8693207194946,15.8817779021674,15.8935512211241,15.90464376395,15.9150574714042,15.9247932792985,15.9338512522068,15.9422307092642,15.949930342301,15.9569483265452,15.9632824241217,15.9689300805739,15.9738885146311
0.272,15.9103356973144,15.9230086250384,15.9349960841395,15.9463016388816,15.9569276969422,15.9668756510172,15.9761460121975,15.9847385353902,15.9926523370399,15.9998860053967,16.006437703568,16.0123052655872,16.0174862857335
0.274,15.9515595600402,15.9644497234353,15.9766527461056,15.9881726692008,15.9990123674897,16.0091736907058,16.0186575966049,16.0274642760215,16.0355932701916,16.0430435805979,16.0498137715863,16.0559020659951,16.061306434037
0.276,15.9929939872942,16.0061029040408,16.0185229412514,16.0302586172419,16.0413132741183,16.0516892188775,16.0613878561592,16.0704098129505,16.078755055523,16.0864229988681,16.0934126088904,16.0997224976079,16.1053510116079
0.278,16.0346406744194,16.047969889339,16.0606084196631,16.0725612612263,16.0838322237902,16.0944240719117,16.1043386574033,16.1135770436986,16.1221396224162,16.1300262223973,16.1372362114873,16.1437685913188,16.1496220853523
0.28,16.0765013327447,16.0900524178921,16.1029109475731,16.115082395565,16.1265710396739,16.137380102384,16.1475118830384,16.1569678818791,16.1657489162489,16.1738552292441,16.1812865910951,16.1880423935434,16.1941217374775
0.282,16.1185776898517,16.1323522446181,16.1454323076493,16.1578238311599,16.1695315614596,16.180559179396,16.1909094322693,16.2005842575582,16.2095848987728,16.2179120137329,16.2255657755595,16.2325459666562,16.23885206595
0.284,16.1608714898426,16.1748711410698,16.1881742992863,16.200787395708,16.212715645676,16.2239631889062,16.2345332211496,16.2444281176165,16.2536495484915,16.2621985868493,16.2700758092678,16.2772813894241,16.2838151849505
0.286,16.2033844936112,16.2176108957166,16.231138738898,16.2439749340053,16.2561251660074,16.2675940340608,16.2783851829275,16.2885014261097,16.2979448610376,16.3067169766346,16.3148187535618,16.322250757439,16.3290132253259
0.288,16.2461184791143,16.2605733142264,16.2743274602115,16.2873883082535,16.299762013613,16.311453635526,16.3224672683922,16.3328061646299,16.3424728495502,16.35146922858,16.3597966871494,16.3674561835479,16.3744483350393
0.29,16.2890752416468,16.3037602197512,16.3177423145629,16.3310293983672,16.3436280974464,16.3555439318213,16.3667814462204,16.3773443326676,16.3872355450518,16.3964574060196,16.4050117065156,16.4128997982821,16.420122679619
0.292,16.3322565941181,16.347173453214,16.3613851711957,16.3749001022834,16.3877253445773,16.3998668796535,16.411329703325,16.4221179479739,16.4322349968263,16.441683590525,16.4504659263327,16.4585837502854,16.4660384426046
0.294,16.3756643673311,16.3908148735979,16.4052579175607,16.4190023362734,16.4320557005154,16.4444244542531,16.4561140452043,16.4671290469241,16.4774732727967,16.4871498822983,16.4961614798713,16.5045102067422,16.5121978259938
0.296,16.4193004102643,16.4346863582383,16.4493624596185,16.4633380352558,16.4766211295352,16.4892186497123,16.5011364962928,16.5123796848823,16.5229524599054,16.5328584005673,16.5421005194108,16.5506813538048,16.5586030506876
0.298,16.463166590356,16.478789803117,16.4937007221441,16.5079091531131,16.5214236150041,16.5342514793247,16.5463991003142,16.557871936568,16.5686746644937,16.5788112839812,16.5882852166507,16.5970993970218,16.6052563569356
0.3,16.5072647937918,16.5231271231598,16.538274649035,16.5527176630098,16.566465159712,16.579524975927,16.5919039206356,16.6036078964237,16.6146420126844,16.6250106910066,16.6347177631224,16.6437665617659,16.6521600047814
0.302,16.5515969257945,16.5677002525363,16.5830862036217,16.5977655577137,16.6117477862041,16.6250411922438,16.6376530406248,16.649589678985,16.6608566507653,16.6714588003263,16.6814003706034,16.6906850936637,16.6993162745087
0.304,16.5961649109181,16.612511144963,16.6281373689803,16.6430548499199,16.6572735371161,16.6708022012344,16.6836485640095,16.6958194192528,16.707320745575,16.7181578112389,16.7283352715312,16.7378572590257,16.7467274670878
0.306,16.6409706933439,16.6575617740102,16.6734301482497,16.6885875725783,16.703044475512,16.7168100964426,16.729892615239,16.7422992730678,16.7540364848907,16.7651099440607,16.7755247194204,16.7852853452783,16.7943959046234
0.308,16.6860162371807,16.702854133411,16.7189665649513,16.734365779223,16.7490626852258,16.7630669923493,16.7763873398488,16.789031417488,16.8010060778185,16.8123174405299,16.8229709892808,16.8329716613972,16.8423239308043
0.31,16.7313035267687,16.748390237375,16.7647486633116,16.7803915443068,16.7953302712054,16.809575024728,16.8231349048285,16.8360180511683,16.8482317551868,16.8597825642131,16.8706763780383,16.8809185383432,16.8905139113539
0.312,16.7768345669858,16.7941721209045,16.8107785085896,16.8266669635376,16.8418493598613,16.8563363510048,16.8701374989926,16.8832613947439,16.8957157699416,16.9075076009145,16.9186432049585,16.9291283294998,16.9389682344837
0.314,16.8226113835595,16.8402018401157,16.8570581874067,16.8731941542193,16.8886220994169,16.9033531506198,16.9173973333547,16.9307636912166,16.9434603975461,16.9554948590886,16.9668738120719,16.9776034111138,16.9876893113483
0.316,16.8686360233811,16.8864814725622,16.9035898080814,16.9199752555967,16.9356506602648,16.9506276253945,16.9649166415052,16.9785272063447,16.9914679363828,17.0037466702549,17.0153705646039,17.0263461827384,17.0366795765041
0.318,16.9149105548244,16.9330131175642,16.950375500967,16.9670124292034,16.9829372353251,16.9981619999014,17.0126976799932,17.0265542290367,17.0397407081597,17.0522653894175,17.0641358514066,17.0753590676797,17.0859414883695
0.32,16.9614370680693,16.9797988965406,16.9974174187945,17.0143078592147,17.0304840404093,17.045958521838,17.0607427287118,17.0748470717484,17.0882810583194,17.1010533954871,17.1131720853944,17.1246445134461,17.1354775296894
0.322,17.0082176754282,17.0268409533455,17.0447177370191,17.0618637528046,17.078293314587,17.0940194624056,17.1090540912879,17.1234080708842,17.1370913564537,17.1501130917075,17.1624817039844,17.1742049922021,17.1852902080025
0.324,17.0552545116784,17.07414145461,17.0922786541711,17.109682340507,17.1263673205581,17.1423471166918,17.1576340954763,17.1722395872036,17.1861739967206,17.1994469060863,17.212067169539,17.2240430012247,17.2353820561129
0.326,17.1025497343976,17.1217025900879,17.1401023922118,17.1577658765813,17.1747083450295,17.1909438040577,17.206485093558,17.2213440062304,17.2355313982669,17.2490572918294,17.2619309698143,17.2741610633653,17.2857556325649
0.328,17.1501055243052,17.1695265730056,17.1881911968941,17.2061166393835,17.2233186990956,17.2398118685302,17.2556094627437,17.2707237386683,17.2851660056553,17.2989467277802,17.3120756184119,17.3245617275149,17.3364135221228
0.33,17.1979240856075,17.2176156404179,17.236547338127,17.2547369317412,17.2722007186246,17.2889536791983,17.3050096055816,17.3203812208202,17.3350802892956,17.349117718864,17.3625036552362,17.3752475690744,17.3873583362545
0.332,17.2460076463483,17.2659720535682,17.2851731103467,17.3036290813344,17.3213567646498,17.3383716306158,17.3546879503707,17.3703189150129,17.3852767458816,17.3995727965369,17.4132176469556,17.4262211904295,17.4385927136204
0.334,17.2943584587646,17.3145980982537,17.3340708328916,17.3527954410813,17.3707892237656,17.3880681432078,17.4046469515794,17.420539310027,17.4357578988328,17.4503145192396,17.4642201874698,17.4774852214306,17.4901193205668
0.336,17.3429787996472,17.3634960851961,17.3832428503827,17.4022383895288,17.4205005085292,17.4380456636837,17.4548890902687,17.4710449215328,17.4865262987419,17.5013454728573,17.515513898382,17.5290423198785,17.541940851625
0.338,17.3918709707069,17.4126683504175,17.4326915331106,17.4519603312498,17.4704930578679,17.4883066654551,17.5054168745223,17.5218382925302,17.5375845238273,17.5526682711848,17.5671014294767,17.580895172015,17.5940600300156
0.34,17.4410372989455,17.4621172556223,17.4824192774263,17.5019636972451,17.520769337492,17.53885364906,17.556232839881,17.5729219937965,17.5889351803924,17.6042855563975,17.6189854592029,17.6330464930197,17.6464796081587
0.342,17.4904801370338,17.5118451885837,17.5324285061396,17.5522509453512,17.5713318403137,17.5896891425924,17.6073395497848,17.6242986243387,17.6405809032895,17.6561999995281,17.6711686951643,17.6854990275126,17.6992023681896
0.344,17.5402018636934,17.5618545635374,17.5827216689218,17.6028245606548,17.6221830868718,17.6408157021382,17.6587395960194,17.6759708118523,17.6925243563914,17.7084143009503,17.7236538746151,17.7382555500628,17.7522311224818
0.346,17.5902048840863,17.6121478215804,17.6333012427157,17.6536870559125,17.673325625763,17.6922359122177,17.7104355991702,17.7279412131872,17.7447682330684,17.760931190868,17.776443764962,17.7913188657043,17.8055687141751
0.348,17.6404916302088,17.662727431076,17.684169732151,17.7048409719777,17.7247620340792,17.7439523862343,17.7624302090826,17.7802125148191,17.7973152566725,17.813753429812,17.8295411642736,17.844691810458,17.8592180177118
0.35,17.6910645612933,17.7135958880653,17.7353296699667,17.7562888782334,17.7764949178515,17.7959677669293,17.8147261053286,17.8327874333284,17.8501681810281,17.8668838091432,17.8829489017961,17.8983772518605,17.9131819393787
0.352,17.7419261642147,17.764755716685,17.7867836174394,17.8080333730317,17.8285269125013,17.848284726845,17.8673259976809,17.8856687158862,17.9033297909298,17.9203251515627,17.9366698384769,17.9523780895008,17.9674634178574
0.354,17.7930789539043,17.816209469592,17.8385341648187,17.8600770841406,17.8808606832977,17.9009059687932,17.9202326265937,17.9388591407467,17.956802902648,17.9740803116301,17.9907068674948,18.0066972555638,18.0220654247808
0.356,17.8445254737704,17.8679597283943,17.8905839317698,17.9124226691969,17.9334989258224,17.9538342263319,17.9734487636909,17.9923615177481,18.0105903644409,18.0281521762879,18.0450629147983,18.0613377153815,18.0769909652991
0.358,17.8962682961247,17.9200091040893,17.9429355678223,17.9650728161671,17.9864443664421,18.007072264249,18.0269772122619,18.0461786888199,18.0646950570755,18.0825436653955,18.0997409396514,18.116302467993,18.1322430786518
0.36,17.9483100226172,17.9723602375087,17.9955917528267,18.0180302438156,18.0396997627875,18.0606228790538,18.0808208077654,18.1003135284992,18.1191198943554,18.1372577322694,18.1547439351883,18.1715945467112,18.1878248387497
0.362,18.0006532846762,18.0250157997712,18.0485551974186,18.0712977021794,18.0932679042411,18.1144888994764,18.1349824183399,18.154768944454,18.1738678236573,18.192297364233,18.2100749289752,18.2272170196996,18.243739354764
0.364,18.0533007439573,18.0779784927421,18.1018286434899,18.1248779730522,18.147151612432,18.1686731869743,18.1894649453243,18.2095478780157,18.2289418264759,18.2476655831743,18.2657369835818,18.2831729905563,18.2999897717256
0.366,18.1062550927992,18.1312510495008,18.1554148646677,18.1787738704746,18.201353741739,18.2231786362485,18.2442713237848,18.264653304719,18.2843449189771,18.3033654461123,18.3217331971612,18.3394655989076,18.3565792711321
0.368,18.1595190546863,18.1848362348158,18.2093166668021,18.2329882412341,18.2558771798022,18.2780081757667,18.2994045230517,18.3200882348514,18.3400801525602,18.3594000457723,18.3780667040385,18.3960980210114,18.4135110715646
0.37,18.2130953847208,18.2387368456279,18.2635368884604,18.2875239653717,18.3107248480426,18.3331647682961,18.3548675472645,18.3758557140114,18.3961506144292,18.415772511171,18.4347406753096,18.4530734703687,18.4707884293148
0.372,18.2669868701009,18.2929557115415,18.3180784014317,18.3423839566985,18.365899702191,18.3886514114444,18.4106634359259,18.4319588236751,18.4525594281734,18.4724860082098,18.4917583194484,18.5103951983459,18.5284146390208
0.374,18.3211963306082,18.347495695324,18.3729441112381,18.39757116332,18.4214047328246,18.44447113821,18.4667952644653,18.4884006817737,18.5093097543571,18.5295437402796,18.5491228829252,18.5680664948069,18.5863930343137
0.376,18.3757266191033,18.4023596934136,18.4281369576557,18.4530885681698,18.4772429659144,18.5006270175416,18.5232661448112,18.5451844432788,18.5664047911198,18.5869489488734,18.6068376508344,18.6260906887549,18.6447269884746
0.378,18.4305806220296,18.4575506364366,18.4836599152441,18.5089391895518,18.53341746338,18.5571221549075,18.5800792259741,18.602313300799,18.6238477747858,18.6447049142112,18.6649059475322,18.6844711489857,18.7034199151022
0.38,18.4857612599258,18.5130714897323,18.5395159938854,18.5651260816925,18.5899313236554,18.6139596928735,18.6372376946385,18.659790485186,18.6816419804849,18.7028149558737,18.7233311372862,18.7432112847509,18.7624752687913
0.382,18.5412714879477,18.5689252538885,18.5957082393319,18.6216523353023,18.646787682264,18.6711428116924,18.6947447757655,18.7176192661507,18.7397907227824,18.7612824334478,18.7821166249347,18.8023145464326,18.8218965458229
0.384,18.5971142963984,18.6251149652848,18.6522397337637,18.6785210781468,18.7039897124031,18.7286747299024,18.7526037332056,18.7758029528909,18.7982973563211,18.8201107471827,18.8412658565579,18.86178442623,18.8816872848654
0.386,18.6532927112684,18.6816436966466,18.709113596356,18.7357354756276,18.7615406255394,18.7865587049364,18.8108178703226,18.8343448947288,18.8571652764736,18.8793033386572,18.9007823201604,18.9216244588568,18.9418510676887
0.388,18.7098097947848,18.7385145576079,18.7663329838567,18.7932987313741,18.8194436720145,18.844798033742,18.8693905306273,18.8932484817604,18.9163979200067,18.9388636914591,18.9606695463658,18.9818382222512,19.002391519889
0.39,18.7666686459703,18.7957306952851,18.8239010911733,18.8512140878451,18.8777021416613,18.9033960534125,18.928325098424,18.9525171455158,18.9759987657566,18.9987953318756,19.0209311091224,19.0424293382982,19.0633123116279
0.392,18.8238724012122,18.8532952948599,18.8818211519711,18.9094848269414,18.9363193644309,18.9623561418285,18.9876249994668,19.0121543596316,19.0359713353165,19.0591018295969,19.0815706264229,19.1034014735644,19.1246171583829
0.394,18.8814242348416,18.9112115801734,18.9400964392821,18.9681142706291,18.9952987110314,19.0216817183121,19.0472937016289,19.072163640535,19.0963191937366,19.1197867984311,19.1425917610354,19.1647583400456,19.1863098217121
0.396,18.9393273597227,18.9694828143301,18.9987302661236,19.0271057815745,19.0546435935776,19.0813762442916,19.1073347155829,19.13254854814,19.1570459502361,19.1808538970333,19.2039982212481,19.2265036959284,19.2483941100317
0.398,18.9975850278525,19.0281123003138,19.0577259861299,19.0864627637898,19.1143574662524,19.1414432239791,19.1677515954943,19.1933126865568,19.2181552589284,19.2423068296463,19.2657937616274,19.2886413463641,19.3108738794083
0.4,19.0562005309724,19.0871033816136,19.1170869941936,19.1461886632912,19.174443825981,19.2018862050596,19.2285479397266,19.2544597048132,19.2796508195592,19.3041493468557,19.3279821837893,19.3511751442585,19.3737530343644
0.402,19.1151772011896,19.1464594428619,19.1768167271197,19.2062869687686,19.2349062131158,19.2627087793935,19.2897273915603,19.3159932975898,19.3415363782586,19.3663852463588,19.3905673371854,19.4141089910738,19.4370355286995
0.404,19.1745184116107,19.2061839104837,19.2369186642911,19.2667612122674,19.2957482121361,19.3239145837316,19.3512936399239,19.3779172059686,19.4038157283059,19.4290183737466,19.4535531199025,19.4774468376472,19.5007253663254
0.406,19.2342275769861,19.2662802533582,19.2973963283469,19.3276149698834,19.3569734523582,19.3855073004429,19.4132504201397,19.4402352181947,19.4664927109095,19.4920526233013,19.516943479478,19.5411926850233,19.5648266021173
0.408,19.2943081543673,19.3267519834922,19.3582532858724,19.38885186247,19.4185856086605,19.4474906582563,19.4756015146823,19.5029511704535,19.5295712160013,19.5554919388081,19.5807424137291,19.605350585302,19.6293433427806
0.41,19.3547636437753,19.3876026567062,19.4194931481025,19.4504755563587,19.4805884022215,19.5098684330163,19.5383507539516,19.5660689476608,19.5930551830446,19.619340314382,19.6449539715987,19.6699246425032,19.6942797477339
0.412,19.4155975888819,19.4488358733326,19.4811195716379,19.5124897640931,19.5429856012708,19.5726444484524,19.6015020170606,19.6295924842688,19.656948601859,19.6836017953107,19.7095822540166,19.7349190134464,19.7596400300081
0.414,19.4768135777035,19.5104552789284,19.5431362591751,19.5748982451766,19.6057810218559,19.635822576963,19.6650592326378,19.693525765087,19.7212555134594,19.7482804789123,19.7746314147765,19.8003379086477,19.8254284571631
0.416,19.5384152433082,19.5724645649993,19.6055469602492,19.6377048068341,19.6689785286214,19.699406740414,19.7290263796442,19.7578728261186,19.7859800109116,19.8133805154108,19.8401056614307,19.8661855932336,19.8916493522216
0.418,19.6004062645355,19.6348674697389,19.6683554719918,19.7009133047881,19.7325820356047,19.7634009109534,19.7934074882069,19.8226377554123,19.8511262402038,19.8789061088264,19.9060092562009,19.9324663878725,19.9583070946205
0.42,19.6627903667298,19.6976677787814,19.7315656399024,19.7645276440496,19.7965955070456,19.8278091118401,19.8582066404677,19.8878246939316,19.9166984011351,19.944861517885,19.9723465169067,19.9991846697232,20.0254061211809
0.422,19.7255713224883,19.7608693259679,19.795181358635,19.8285517797241,19.8610229582124,19.8926354182894,19.9234279714482,19.9534378364394,19.982700748221,20.0112510569431,20.0391218179127,20.0663448734029,20.0929509270969
0.424,19.7887529524225,19.8244759941285,19.8592065727988,19.8929897178327,19.9258684562426,19.9578839583346,19.9890756699321,20.0194814324004,20.0491375916162,20.0780790969321,20.1063395910925,20.1339514919733,20.1609460669429
0.426,19.8523391259338,19.8884917158784,19.923645277776,19.9578455161492,19.991136121001,20.0235589137051,20.0551539793636,20.0859597869014,20.1160132980556,20.1453500663204,20.1740043268132,20.2020090779456,20.2293961557018
0.428,19.9163337620052,19.9529204744294,19.9885015205531,20.0231232850536,20.0568301259536,20.0896645207216,20.1216671987639,20.1528772615882,20.1833322918134,20.213068452094,20.2421205749377,20.2705222443061,20.2983058698118
0.43,19.9807408300067,20.0177663044174,20.0537794005701,20.0888271884016,20.1229546990586,20.1562050712089,20.1886196836657,20.2202382756223,20.251099055681,20.2812388007571,20.3106929458474,20.3394956655613,20.3676799482352
0.432,20.0455643505175,20.0830332927455,20.1194830705849,20.1549614444112,20.1895141236755,20.2231849134259,20.2560158470652,20.2880473066552,20.3193181319644,20.3498657193517,20.3797261114853,20.4089340788036,20.4375231935478
0.434,20.1108083961629,20.1487255794436,20.1856167375555,20.2215303265669,20.2565127394905,20.2906084530147,20.3238601603941,20.3563088918229,20.3879941235011,20.4189538764979,20.4492248064191,20.478842284799,20.5078404730499
0.436,20.1764770924687,20.2148473585447,20.2521846635386,20.2885381645412,20.3239549434616,20.3584801539679,20.3921571545093,20.425027628759,20.4571316946975,20.4885080034545,20.5191938289263,20.5492251490956,20.5786367198998
0.438,20.2425746187307,20.2814028789784,20.3191911666063,20.3559893451345,20.3918451907817,20.4268045396151,20.4609114207039,20.4942081766294,20.5267355725862,20.5585328952014,20.5896380421002,20.620087603155,20.6499169342699
0.44,20.309105208903,20.3483964454818,20.3866406217807,20.4238883132332,20.4601879958604,20.4955861936292,20.5301276117365,20.5638552571861,20.5968105479056,20.6290334115429,20.6605623749792,20.6914346455061,20.7216861845264
0.442,20.3760731525019,20.4158324195281,20.454537461987,20.4922395727874,20.528987933326,20.5648297610525,20.5998104428831,20.6339736558434,20.6673614762004,20.700014478234,20.7319718236978,20.7632713429226,20.7939496084329
0.444,20.443482795529,20.4837152202746,20.5228861790255,20.5610476878075,20.5982496390473,20.6345399493435,20.6699646930083,20.7045682227752,20.7383932789444,20.7714810881292,20.8038714526621,20.8356028316246,20.8667124143783
0.446,20.5113385414116,20.5520493255277,20.5916913245627,20.6303172833809,20.6679778111757,20.7047215294449,20.7405952056594,20.7756438740345,20.8099109446869,20.8434383023548,20.8762663957482,20.9084343185039,20.9399798826302
0.448,20.5796448519623,20.6208392727289,20.6609575111429,20.7000530467095,20.7381772112085,20.7753793368728,20.8117068901821,20.8472055926958,20.8819195302212,20.9158912515049,20.9491618575261,20.9817710823757,21.013757366614
0.45,20.6484062483577,20.6900896599595,20.730689413219,20.7702597281669,20.8088526650734,20.8465182728284,20.8833047228589,20.919258430021,20.9544241617783,20.9888451368624,21.0225631145081,21.0556184752555,21.0880502942184
0.452,20.717627312136,20.7598051469657,20.8008917682054,20.8409421423786,20.8800090642355,20.9181433053323,20.9553937480709,20.9918075066487,21.0274300362439,21.0623052316444,21.0964755164236,21.1299819236621,21.1628641691282
0.454,20.7873126862153,20.8299904562041,20.8715693775508,20.912105169323,20.9516513668262,20.9902594703814,21.0279790794837,21.0648580138085,21.1009424224015,21.1362768822748,21.1709044875196,21.2048669299487,21.2382045721849
0.456,20.8574670759322,20.9006503739089,20.9427271078338,20.9837537554547,21.0237845987957,21.0628718731301,21.1010659012567,21.1384152145597,21.1749666622011,21.2107655096816,21.2458555278895,21.2802790736609,21.3140771627753
0.458,20.9280952501012,20.9717897511801,21.0143698918804,21.0558929148519,21.0964138550889,21.1359856890959,21.174659469279,21.2124844450566,21.2495081720534,21.2857766106223,21.3213342148283,21.3562240129237,21.3904876802507
0.46,20.9992020420957,21.0434135050944,21.0865027299042,21.1285277303862,21.1695443008458,21.2096061653896,21.2487651124291,21.2870711158396,21.3245724441526,21.3613157590375,21.3973462042173,21.4327074858578,21.4674419453744
0.462,21.0707923509509,21.1155266198381,21.1591306906704,21.2016633549167,21.243181172626,21.2837386219712,21.3233882338626,21.3621807131531,21.4001650478255,21.4373886074317,21.4738972319381,21.509735312026,21.5449458618012
0.464,21.1428711424894,21.1881341478641,21.2322589126832,21.2753050125097,21.3173297796599,21.3583884529318,21.3985343123257,21.4378188002915,21.4762916309099,21.5140008882846,21.5509931153156,21.5873133939094,21.623005417588
0.466,21.2154434504695,21.2612412110719,21.3058926053984,21.3494579996823,21.3919955051243,21.4335611278025,21.4742089034963,21.5139910189737,21.5529579211617,21.5911584154911,21.6286397545929,21.6654477184166,21.701626686737
0.468,21.2885143777576,21.3348530020126,21.3800370504607,21.4241276866732,21.4671838074465,21.509262192891,21.5504176413543,21.5907030907457,21.6301697276925,21.6688670858334,21.7068431344371,21.7441443584245,21.7808158307719
0.47,21.3620890975242,21.4089747851185,21.4546976029669,21.4993195187389,21.5429002216342,21.5854972726457,21.62716623958,21.6679608184145,21.7079329424367,21.7471328804834,21.7856093254774,21.8234094743521,21.8605791003479
0.472,21.4361728544655,21.4836118979583,21.5298796927555,21.5750390174786,21.6191503606344,21.6622720710495,21.7044604929825,21.7457700875112,21.7862535416515,21.8259618665379,21.8649444858767,21.9032493157688,21.9409228368979
0.474,21.5107709660493,21.5587697525188,21.6055888257232,21.651291782185,21.6959399167209,21.7395923730425,21.7823062789585,21.8241368677865,21.8651375874478,21.9053601985871,21.944854862937,21.9836702230375,22.0218534743126
0.476,21.585888823788,21.6344538365132,21.6818305851696,21.7280834912261,21.7732746629107,21.8174640459756,21.8607095589826,21.9030672147372,21.9445912293551,21.9853341203164,22.0253467947396,22.0646786289934,22.1033775406593
0.478,21.6615318945372,21.7106697147167,21.7586106331698,21.8054199034538,21.8511604544117,21.8958930410949,21.9396763801294,21.9825672711671,22.0246207059197,22.0658899661441,22.1064267118217,22.1462810606599,22.1855016599375
0.48,21.7377057218228,21.7874230303313,21.8359347119761,21.8833068596446,21.9296032301,21.9748853950579,22.0192128766286,22.0626432687805,22.1052323463379,22.1470341628936,22.1881011388888,22.2284841410019,22.2682325538729
0.482,21.8144159271948,21.8647195063781,21.9138086454502,21.96175028397,22.0086090140302,22.0544472314831,22.0993252714535,22.1433015298107,22.1864325721252,22.2287732315032,22.2703766965656,22.3112945907179,22.3515770437526
0.484,21.8916682116109,21.9425649471203,21.9922383405253,22.0407561854988,22.0881839169776,22.1345847625321,22.1800198779445,22.2245484686847,22.2682278988211,22.3111137887736,22.3532601031853,22.3947192300724,22.4355420522995
0.486,21.9694683568483,22.0209652395164,22.0712297886999,22.1203306597315,22.1683341380139,22.2153042905269,22.2613031014675,22.3063905937233,22.350624937733,22.3940625491528,22.4367581766182,22.478764980768,22.5201346055897
0.488,22.0478222269472,22.099926354704,22.1507890675635,22.2004798901687,22.2490659661171,22.2966122096025,22.3431814411095,22.3888345088796,22.4336303977167,22.4776263265625,22.5208778361422,22.5634388678603,22.6053618350125
0.49,22.1267357696834,22.179454349516,22.2309223423561,22.2812101499122,22.3303857818168,22.3785150073953,22.4256614914103,22.4718869155152,22.5172510869986,22.5618120362634,22.6056261043534,22.6487480217157,22.6912309792748
0.492,22.2062150180742,22.2595553680297,22.3116358675602,22.3625278033024,22.412300058875,22.4610192667687,22.5087499441339,22.5555546142167,22.6014939150362,22.6466266967632,22.6910101091214,22.7346996800129,22.7777493864505
0.494,22.2862660919153,22.340235643149,22.3929359885286,22.4444393075908,22.4948153660047,22.544131667577,22.5924535900778,22.6398445066513,22.6863658944224,22.7320774317676,22.7770370855876,22.8213011897899,22.8649245160771
0.496,22.3668951993521,22.4215014982211,22.4748291431474,22.5269512146492,22.5779383686254,22.6278589884687,22.6767793209234,22.7247635974655,22.7718741428307,22.8181714721745,22.8637143782086,22.908560009538,22.9527639412993
0.498,22.4481086384848,22.5033593486889,22.5573218635352,22.6100701727169,22.6616758306582,22.7122081087291,22.761734131128,22.810318996225,22.8580258850059,22.904916158114,22.9510494428471,22.9964837113428,23.0412753510627
